sku,product_slug,field_name,extracted_value,normalized_value,source_url,source_page_title,source_section,source_text,source_type,confidence,conflict_status,use_status,checked_at,notes
GS-WRA-005,wire-rope-assembly-with-eye-loops,coating_material,PVC,PVC,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,coating_color,Transparent,Transparent,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,finished_diameter_min_mm,2.5,2.5,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,finished_diameter_max_mm,2.5,2.5,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,end_a_type,Eyelet,Eyelet,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,end_a_dimensions,15 x 4 x 1.7 mm,15 x 4 x 1.7 mm,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,end_b_type,Eyelet,Eyelet,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,end_b_dimensions,15 x 4 x 1.7 mm,15 x 4 x 1.7 mm,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Internal Candidate Reference,"The showroom lists a steel wire rope assembly with two eyelets: 1.5 mm, 7*7, AISI 304 stainless steel, transparent PVC to 2.5 mm finished diameter, and 15 x 4 x 1.7 mm eyelets.",category-page,low,ambiguous,candidate,2026-07-18,Showroom/category-level reference; internal candidate values only.
GS-CTL-001,bowden-cable-assembly,length_min_mm,552,552,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Internal Candidate Reference,"A later section lists 552, 750, 1000 and 2000 mm lengths and HDPE, PP or POM liners; the page does not clearly distinguish liner from outer casing.",product-page,low,ambiguous,candidate,2026-07-18,Discrete lengths and casing/liner ambiguity; internal candidate values only.
GS-CTL-001,bowden-cable-assembly,length_max_mm,2000,2000,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Internal Candidate Reference,"A later section lists 552, 750, 1000 and 2000 mm lengths and HDPE, PP or POM liners; the page does not clearly distinguish liner from outer casing.",product-page,low,ambiguous,candidate,2026-07-18,Discrete lengths and casing/liner ambiguity; internal candidate values only.
GS-CTL-001,bowden-cable-assembly,outer_casing,HDPE;PP;POM,HDPE;PP;POM,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Internal Candidate Reference,"A later section lists 552, 750, 1000 and 2000 mm lengths and HDPE, PP or POM liners; the page does not clearly distinguish liner from outer casing.",product-page,low,ambiguous,candidate,2026-07-18,Discrete lengths and casing/liner ambiguity; internal candidate values only.
GS-CTL-002,push-pull-control-cable,length_min_mm,552,552,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Internal Candidate Reference,"A later section lists 552, 750, 1000 and 2000 mm lengths and HDPE, PP or POM liners; the page does not clearly distinguish liner from outer casing.",product-page,low,ambiguous,candidate,2026-07-18,Discrete lengths and casing/liner ambiguity; internal candidate values only.
GS-CTL-002,push-pull-control-cable,length_max_mm,2000,2000,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Internal Candidate Reference,"A later section lists 552, 750, 1000 and 2000 mm lengths and HDPE, PP or POM liners; the page does not clearly distinguish liner from outer casing.",product-page,low,ambiguous,candidate,2026-07-18,Discrete lengths and casing/liner ambiguity; internal candidate values only.
GS-CTL-002,push-pull-control-cable,outer_casing,HDPE;PP;POM,HDPE;PP;POM,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,Push-Pull Bowden Cables With Inner Wire,Internal Candidate Reference,"A later section lists 552, 750, 1000 and 2000 mm lengths and HDPE, PP or POM liners; the page does not clearly distinguish liner from outer casing.",product-page,low,ambiguous,candidate,2026-07-18,Discrete lengths and casing/liner ambiguity; internal candidate values only.
GS-CTL-003,brake-cable-assembly,wire_rope_diameter_min_mm,1,1,https://www.wireropeassy.com/control-cable/wire-rope-assemblies-brake-custom-cable.html,Automobile Bowden Trailer Brake Cable,Internal Candidate Reference,"Category text for the product lists 1.0, 1.2 and 1.5 mm cable, PE, PVC or PA outer jacket, male/female screw and custom nipple options; the detail page could not be read reliably.",product-page,low,ambiguous,candidate,2026-07-18,Failed detail page; internal candidate values only.
GS-CTL-003,brake-cable-assembly,wire_rope_diameter_max_mm,1.5,1.5,https://www.wireropeassy.com/control-cable/wire-rope-assemblies-brake-custom-cable.html,Automobile Bowden Trailer Brake Cable,Internal Candidate Reference,"Category text for the product lists 1.0, 1.2 and 1.5 mm cable, PE, PVC or PA outer jacket, male/female screw and custom nipple options; the detail page could not be read reliably.",product-page,low,ambiguous,candidate,2026-07-18,Failed detail page; internal candidate values only.
GS-CTL-003,brake-cable-assembly,outer_casing,PE;PVC;PA,PE;PVC;PA,https://www.wireropeassy.com/control-cable/wire-rope-assemblies-brake-custom-cable.html,Automobile Bowden Trailer Brake Cable,Internal Candidate Reference,"Category text for the product lists 1.0, 1.2 and 1.5 mm cable, PE, PVC or PA outer jacket, male/female screw and custom nipple options; the detail page could not be read reliably.",product-page,low,ambiguous,candidate,2026-07-18,Failed detail page; internal candidate values only.
GS-CTL-003,brake-cable-assembly,customization_options,Male Screw;Female Screw;Custom Nipple,Male Screw;Female Screw;Custom Nipple,https://www.wireropeassy.com/control-cable/wire-rope-assemblies-brake-custom-cable.html,Automobile Bowden Trailer Brake Cable,Internal Candidate Reference,"Category text for the product lists 1.0, 1.2 and 1.5 mm cable, PE, PVC or PA outer jacket, male/female screw and custom nipple options; the detail page could not be read reliably.",product-page,low,ambiguous,candidate,2026-07-18,Failed detail page; internal candidate values only.
GS-WRA-002,stainless-steel-wire-rope-assembly,material,Stainless Steel,Stainless Steel,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-braided-cable.html,Galvanized Steel Braided Cable,Candidate Reference,The page lists stainless steel as one of several material options.,product-page,low,ambiguous,candidate,2026-07-18,Partial match; candidate only.
GS-WRA-003,galvanized-wire-rope-assembly,material,Galvanized Steel,Galvanized Steel,https://www.wireropeassy.com/wire-rope-assembly/steel-wire-rope/galvanized-steel-wire-rope-cable.html,Galvanized Steel Wire Rope Cable,Candidate Reference,A likely galvanized product page was discovered but could not be read reliably.,product-page,low,ambiguous,candidate,2026-07-18,Failed page; no formal value.
GS-WRA-004,pvc-coated-wire-rope-assembly,coating_material,PVC,PVC,https://m.wireropeassy.com/wire-rope-assembly/plastic-coated-steel-cable-for-sport.html,Plastic Coated Safety Steel Cable,Candidate Reference,The mobile page describes UV-stabilized PVC on a sport cable.,product-page,low,ambiguous,candidate,2026-07-18,Different application; candidate only.
GS-WRA-005,wire-rope-assembly-with-eye-loops,end_a_type,Eyelet,Eyelet,https://www.wireropeassy.com/showroom/rope-assemblies/,Rope Assemblies Showroom,Candidate Reference,The showroom lists a steel wire rope assembly with two eyelets.,category-page,low,none,candidate,2026-07-18,Category-level reference; not accepted.
GS-WRA-006,wire-rope-assembly-with-carabiner-hook,end_a_type,Carabiner Snap Hook,Carabiner Snap Hook,https://www.wireropeassy.com/wire-rope-assembly/steel-cable-harness-carabiner-snap-hook.html,Steel Cable Harness Carabiner Snap Hook,Candidate Reference,"The candidate title includes a carabiner snap hook, but the detail page failed.",product-page,low,ambiguous,candidate,2026-07-18,No formal value.
GS-CTL-003,brake-cable-assembly,coating_material,PE;PVC;PA,PE;PVC;PA,https://www.wireropeassy.com/control-cable/wire-rope-assemblies-brake-custom-cable.html,Automobile Bowden Trailer Brake Cable,Candidate Reference,"Category text mentioned PE, PVC and PA outer jacket options, but the detail page could not be read.",product-page,low,ambiguous,candidate,2026-07-18,Outer-jacket context and page content require manual verification.
GS-FIT-002,wire-rope-sleeve,material,Aluminum,Aluminum,https://www.wireropeassy.com/showroom/wire-rope-aluminium-sleeve/,Wire Rope Aluminium Sleeve Showroom,Candidate Reference,The showroom category identifies wire-rope aluminium sleeves.,category-page,low,none,candidate,2026-07-18,Category-level reference; not accepted.
GS-FIT-003,swage-terminal,end_a_type,Swage Terminal,Swage Terminal,https://www.wireropeassy.com/showroom/top-quality-wire-rope-sling/,Top Quality Wire Rope Sling Showroom,Candidate Reference,The showroom includes general sling end fittings but no direct swage-terminal detail page.,category-page,low,ambiguous,candidate,2026-07-18,No match; formal fields remain TBD.
GS-LAN-001,coiled-tool-safety-lanyard,breaking_load,TBD,TBD,https://www.wireropeassy.com/tool-lanyard/hook2hook-coil-tether-spring-cable-tool.html,Coil Steel Tool Tether Lanyard,Candidate Reference,The introduction says the tether is suitable for tools up to 2.5 kg.,product-page,low,ambiguous,candidate,2026-07-18,Approximate/application-dependent carrying statement; not a breaking load and rejected from load fields.
GLOBAL,N/A,wire_rope_diameter_min_mm,0.5-12 mm,0.5,https://www.wireropeassy.com/about-us,About Us,Company Capability,Company page states an overall processing diameter range of 0.5-12 mm.,company-capability,high,none,rejected,2026-07-18,Company capability; not applied to any SKU.
GLOBAL,N/A,material_grade,304/316 stainless steel,AISI 304;AISI 316,https://www.wireropeassy.com/about-us,About Us,Company Capability,Company page lists 304 and 316 stainless steel capability.,company-capability,high,none,rejected,2026-07-18,Company capability; not applied to any SKU.
GLOBAL,N/A,construction,"1x19, 7x7, 7x19",1x19;7x7;7x19,https://www.wireropeassy.com/about-us,About Us,Company Capability,Company page lists overall construction capability.,company-capability,high,none,rejected,2026-07-18,Company capability; not applied to any SKU.
GLOBAL,N/A,applicable_standard,ISO 9001 and IATF 16949,ISO 9001;IATF 16949,https://www.wireropeassy.com/about-us,About Us,Company Capability,Company page presents management-system certifications.,company-capability,high,none,rejected,2026-07-18,Enterprise certification is not a product standard and is rejected.
